"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"17","172.616","0.00562567","0.00593733","04/25/23 08:57:50 +616282000 ns","172.6163","01 68 02 7F EA","<= EBLU Query Reply","","","","68","","","","","","","",""
"18","175.851","0.00250067","3.22891","04/25/23 08:57:53 +850817000 ns","175.8508","01 06","ACK <=","","","","","","","","","","","",""
"19","175.861","0.00604167","0.00718733","04/25/23 08:57:53 +860505000 ns","175.8605","01 69 02 7F EB","<= EBLU Query Reply","","","","69","","","","","","","",""
"20","178.317","0.00218767","2.45064","04/25/23 08:57:56 +317182000 ns","178.3172","01 06","ACK <=","","","","","","","","","","","",""
"21","178.326","0.00927067","0.00687433","04/25/23 08:57:56 +326244000 ns","178.3262","01 1A 05 03 12 0C 03 FE","<= Static status reply","","","","1A","","","","","","","",""
"22","178.46","0.00218767","0.124679","04/25/23 08:57:56 +460194000 ns","178.4602","01 06","ACK <=","","","","","","","","","","","",""
"23","178.469","0.00677067","0.00624933","04/25/23 08:57:56 +468631000 ns","178.4686","01 2B 03 00 C0 17","<= Event 1 Status reply","00 C0","","","2B","","","","","","","",""
"24","178.613","0.00218767","0.137797","04/25/23 08:57:56 +613199000 ns","178.6132","01 06","ACK <=","","","","","","","","","","","",""
"25","178.677","0.00718767","0.0616653","04/25/23 08:57:56 +677052000 ns","178.677","01 2B 03 00 C0 17","<= Event 1 Status reply","00 C0","","","2B","","","","","","","",""
"26","178.871","0.00218767","0.18665","04/25/23 08:57:56 +870890000 ns","178.8709","01 06","ACK <=","","","","","","","","","","","",""
"27","179.018","0.00218767","0.144567","04/25/23 08:57:57 +17645000 ns","179.0176","01 06","ACK <=","","","","","","","","","","","",""
"28","179.027","0.00937467","0.00760433","04/25/23 08:57:57 +27437000 ns","179.0274","01 1C 05 03 12 0C 03 F8","<= Static status reply","","","","1C","","","","","","","",""
"29","180.326","0.00218667","1.28917","04/25/23 08:57:58 +325983000 ns","180.326","01 06","ACK <=","","","","","","","","","","","",""
"30","180.335","0.00906167","0.00677133","04/25/23 08:57:58 +334941000 ns","180.3349","01 1D 05 03 12 0C 03 F9","<= Static status reply","","","","1D","","","","","","","",""
"31","180.463","0.00229167","0.11936","04/25/23 08:57:58 +463363000 ns","180.4634","01 06","ACK <=","","","","","","","","","","","",""
"32","180.473","0.00697967","0.00739533","04/25/23 08:57:58 +473050000 ns","180.4731","01 2E 03 00 C0 12","<= Event 1 Status reply","00 C0","","","2E","","","","","","","",""
"33","180.607","0.00218667","0.127387","04/25/23 08:57:58 +607417000 ns","180.6074","01 06","ACK <=","","","","","","","","","","","",""
"34","180.638","0.00687567","0.0279163","04/25/23 08:57:58 +637520000 ns","180.6375","01 2F 03 98 00 4B","<= Event 1 Status reply","98 00","","","2F","","","","","","","",""
"35","180.684","0.00687467","0.0396803","04/25/23 08:57:58 +684076000 ns","180.6841","01 20 03 80 00 5C","<= Event 1 Status reply","80 00","","","20","","","","","","","",""
"36","180.813","0.00677167","0.122282","04/25/23 08:57:58 +813233000 ns","180.8132","01 21 03 98 00 45","<= Event 1 Status reply","98 00","","","21","","","","","","","",""
"37","180.899","0.00218667","0.0788463","04/25/23 08:57:58 +898851000 ns","180.8988","01 06","ACK <=","","","","","","","","","","","",""
"38","180.909","0.0105207","0.00843733","04/25/23 08:57:58 +909475000 ns","180.9095","01 12 05 03 08 31 0C 03 E5","<= Static status reply","","","","12","","","","","","","",""
"39","181.012","0.00218767","0.0921793","04/25/23 08:57:59 +12175000 ns","181.0122","01 06","ACK <=","","","","","","","","","","","",""
"40","181.022","0.00687567","0.00781233","04/25/23 08:57:59 +22175000 ns","181.0222","01 23 03 18 00 C7","<= Event 1 Status reply","18 00","","","23","","","","","","","",""
"41","181.43","0.00218767","0.401008","04/25/23 08:57:59 +430059000 ns","181.4301","01 06","ACK <=","","","","","","","","","","","",""
"42","181.44","0.0105207","0.00791633","04/25/23 08:57:59 +440163000 ns","181.4402","01 14 05 03 08 31 0C 03 E3","<= Static status reply","","","","14","","","","","","","",""
"43","181.589","0.00218667","0.138012","04/25/23 08:57:59 +588696000 ns","181.5887","01 06","ACK <=","","","","","","","","","","","",""
"44","181.65","0.0106247","0.0591593","04/25/23 08:57:59 +650042000 ns","181.65","01 14 05 03 08 31 0C 03 E3","<= Static status reply","","","","14","","","","","","","",""
"45","181.783","0.00697867","0.122075","04/25/23 08:57:59 +782742000 ns","181.7827","01 25 03 18 00 C1","<= Event 1 Status reply","18 00","","","25","","","","","","","",""
"46","181.973","0.00218767","0.183317","04/25/23 08:57:59 +973038000 ns","181.973","01 06","ACK <=","","","","","","","","","","","",""
"47","181.984","0.0106257","0.00874933","04/25/23 08:57:59 +983975000 ns","181.984","01 16 05 03 08 31 0C 03 E1","<= Static status reply","","","","16","","","","","","","",""
"48","182.133","0.00218667","0.138845","04/25/23 08:58:00 +133446000 ns","182.1335","01 06","ACK <=","","","","","","","","","","","",""
"49","182.192","0.0105207","0.0567633","04/25/23 08:58:00 +192396000 ns","182.1924","01 16 05 03 08 31 0C 03 E1","<= Static status reply","","","","16","","","","","","","",""
