"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"52","4.16366","0.00218767","0.0721853","05/02/23 13:55:38 +163657000 ns","4.163657","01 06","ACK <=","","","","","","","","","","","",""
"53","4.16751","0.00718667","0.00166733","05/02/23 13:55:38 +167512000 ns","4.167512","01 2B 03 18 00 CF","<= Event 1 Status reply","18 00","","","2B","","","","","","","",""
"54","4.29562","0.00218767","0.120922","05/02/23 13:55:38 +295621000 ns","4.295621","01 06","ACK <=","","","","","","","","","","","",""
"55","4.37541","0.00718667","0.0776033","05/02/23 13:55:38 +375412000 ns","4.375412","01 2B 03 18 00 CF","<= Event 1 Status reply","18 00","","","2B","","","","","","","",""
"56","4.48613","0.00957667","0.103533","05/02/23 13:55:38 +486132000 ns","4.486132","01 1C 05 03 71 0C 03 9B","<= Static status reply","","","","1C","","","","","","","",""
"57","4.50081","0.00687467","0.00510433","05/02/23 13:55:38 +500813000 ns","4.500813","01 2D 03 98 10 59","<= Event 1 Status reply","98 10","Paddles Forced","","2D","","","","","","","",""
"58","4.52248","0.00260467","0.0147913","05/02/23 13:55:38 +522479000 ns","4.522479","01 06","ACK <=","","","","","","","","","","","",""
"59","4.66008","0.00677067","0.134991","05/02/23 13:55:38 +660075000 ns","4.660075","01 2E 03 88 10 4A","<= Event 1 Status reply","88 10","Paddles Forced","","2E","","","","","","","",""
"60","4.77892","0.00218767","0.112074","05/02/23 13:55:38 +778920000 ns","4.77892","01 06","ACK <=","","","","","","","","","","","",""
"61","4.86672","0.00718767","0.0856173","05/02/23 13:55:38 +866725000 ns","4.866725","01 2E 03 88 10 4A","<= Event 1 Status reply","88 10","Paddles Forced","","2E","","","","","","","",""
"62","4.98078","0.00791667","0.106866","05/02/23 13:55:38 +980779000 ns","4.980779","01 2F 03 08 32 10 CB","<= Event 1 Status reply","08 10","Paddles Forced","","2F","","","","","","","",""
"63","4.99817","0.00957667","0.00947933","05/02/23 13:55:38 +998175000 ns","4.998175","01 10 05 03 79 0C 03 9F","<= Static status reply","","","","10","","","","","","","",""
"64","5.02004","0.00218667","0.0122913","05/02/23 13:55:39 +20043000 ns","5.020043","01 06","ACK <=","","","","","","","","","","","",""
"65","5.15753","0.00677067","0.135304","05/02/23 13:55:39 +157534000 ns","5.157534","01 21 03 80 10 4D","<= Event 1 Status reply","80 10","Paddles Forced","","21","","","","","","","",""
"66","5.18066","0.00218767","0.0163533","05/02/23 13:55:39 +180658000 ns","5.180658","01 06","ACK <=","","","","","","","","","","","",""
"67","5.32575","0.00260467","0.142901","05/02/23 13:55:39 +325747000 ns","5.325747","01 06","ACK <=","","","","","","","","","","","",""
"68","5.33658","0.00677067","0.00822833","05/02/23 13:55:39 +336580000 ns","5.33658","01 22 03 00 10 CE","<= Event 1 Status reply","00 10","Paddles Forced","","22","","","","","","","",""
"69","5.45438","0.00260467","0.111033","05/02/23 13:55:39 +454384000 ns","5.454384","01 06","ACK <=","","","","","","","","","","","",""
"70","5.54448","0.00718767","0.0874913","05/02/23 13:55:39 +544480000 ns","5.54448","01 22 03 00 10 CE","<= Event 1 Status reply","00 10","Paddles Forced","","22","","","","","","","",""
"71","5.65572","0.00677067","0.104054","05/02/23 13:55:39 +655722000 ns","5.655722","01 23 03 00 10 CF","<= Event 1 Status reply","00 10","Paddles Forced","","23","","","","","","","",""
"72","5.67218","0.00937467","0.00968733","05/02/23 13:55:39 +672180000 ns","5.67218","01 14 05 03 39 0C 03 DB","<= Static status reply","","","","14","","","","","","","",""
"73","5.69489","0.00218767","0.0133333","05/02/23 13:55:39 +694888000 ns","5.694888","01 06","ACK <=","","","","","","","","","","","",""
"74","5.83248","0.00676467","0.135407","05/02/23 13:55:39 +832483000 ns","5.832483","01 25 03 00 10 C9","<= Event 1 Status reply","00 10","Paddles Forced","","25","","","","","","","",""
"75","5.85529","0.00218767","0.0160413","05/02/23 13:55:39 +855289000 ns","5.855289","01 06","ACK <=","","","","","","","","","","","",""
"76","5.9932","0.00677067","0.13572","05/02/23 13:55:39 +993197000 ns","5.993197","01 26 03 00 10 CA","<= Event 1 Status reply","00 10","Paddles Forced","","26","","","","","","","",""
"77","6.01643","0.00218667","0.0164583","05/02/23 13:55:40 +16426000 ns","6.016426","01 06","ACK <=","","","","","","","","","","","",""
"78","6.15443","0.00697867","0.135818","05/02/23 13:55:40 +154431000 ns","6.154431","01 27 03 00 10 CB","<= Event 1 Status reply","00 10","Paddles Forced","","27","","","","","","","",""
"79","6.17693","0.00218667","0.0155213","05/02/23 13:55:40 +176931000 ns","6.176931","01 06","ACK <=","","","","","","","","","","","",""
"80","6.31515","0.00916667","0.136033","05/02/23 13:55:40 +315151000 ns","6.315151","01 18 05 03 39 0C 03 D7","<= Static status reply","","","","18","","","","","","","",""
"81","6.33775","0.00218767","0.0134373","05/02/23 13:55:40 +337755000 ns","6.337755","01 06","ACK <=","","","","","","","","","","","",""
"82","6.36973","0.00697867","0.0297843","05/02/23 13:55:40 +369727000 ns","6.369727","01 29 03 00 10 C5","<= Event 1 Status reply","00 10","Paddles Forced","","29","","","","","","","",""
"83","6.38921","0.00218667","0.0125003","05/02/23 13:55:40 +389206000 ns","6.389206","01 06","ACK <=","","","","","","","","","","","",""
"84","6.52378","0.00677067","0.132387","05/02/23 13:55:40 +523780000 ns","6.52378","01 2A 03 00 10 C6","<= Event 1 Status reply","00 10","Paddles Forced","","2A","","","","","","","",""
"85","6.64315","0.00218767","0.112596","05/02/23 13:55:40 +643147000 ns","6.643147","01 06","ACK <=","","","","","","","","","","","",""
"86","6.73095","0.00677067","0.0856163","05/02/23 13:55:40 +730951000 ns","6.730951","01 2A 03 00 10 C6","<= Event 1 Status reply","00 10","Paddles Forced","","2A","","","","","","","",""
"87","6.84511","0.00677167","0.107387","05/02/23 13:55:40 +845109000 ns","6.845109","01 2B 03 00 10 C7","<= Event 1 Status reply","00 10","Paddles Forced","","2B","","","","","","","",""
"88","6.8624","0.00916667","0.0105203","05/02/23 13:55:40 +862401000 ns","6.862401","01 1C 05 03 39 0C 03 D3","<= Static status reply","","","","1C","","","","","","","",""
"89","6.88437","0.00218767","0.0128053","05/02/23 13:55:40 +884373000 ns","6.884373","01 06","ACK <=","","","","","","","","","","","",""
"90","7.02207","0.00677067","0.135512","05/02/23 13:55:41 +22073000 ns","7.022073","01 2D 03 00 10 C1","<= Event 1 Status reply","00 10","Paddles Forced","","2D","","","","","","","",""
