"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"15","1.12913","0.00562467","0.00770833","05/02/23 14:14:12 +129127000 ns","1.129127","01 16 02 00 EB","=> Static status query","","","","16","","","","","","","",""
"16","1.27017","0.00218767","0.135414","05/02/23 14:14:12 +270166000 ns","1.270166","01 06","ACK =>","","","","","","","","","","","",""
"17","1.39298","0.00562567","0.120622","05/02/23 14:14:12 +392976000 ns","1.392976","01 27 02 34 EE","=> Event 1 Status query","","","","27","","","","","","","",""
"18","1.50412","0.00218767","0.105518","05/02/23 14:14:12 +504120000 ns","1.50412","01 06","ACK =>","","","","","","","","","","","",""
"19","1.61317","0.00218767","0.106866","05/02/23 14:14:12 +613174000 ns","1.613174","01 06","ACK =>","","","","","","","","","","","",""
"20","1.63859","0.00218767","0.0232293","05/02/23 14:14:12 +638591000 ns","1.638591","01 06","ACK =>","","","","","","","","","","","",""
"21","1.66401","0.00562467","0.0232283","05/02/23 14:14:12 +664007000 ns","1.664007","01 18 02 00 E5","=> Static status query","","","","18","","","","","","","",""
"22","1.79682","0.00562467","0.127185","05/02/23 14:14:12 +796817000 ns","1.796817","01 29 02 00 D4","=> Event 1 Status query","","","","29","","","","","","","",""
"23","1.90598","0.00218767","0.10354","05/02/23 14:14:12 +905982000 ns","1.905982","01 06","ACK =>","","","","","","","","","","","",""
"24","2.01702","0.00218767","0.108852","05/02/23 14:14:13 +17022000 ns","2.017022","01 06","ACK =>","","","","","","","","","","","",""
"25","2.04233","0.00218767","0.0231243","05/02/23 14:14:13 +42334000 ns","2.042334","01 06","ACK =>","","","","","","","","","","","",""
"26","2.06775","0.00562467","0.0232283","05/02/23 14:14:13 +67750000 ns","2.06775","01 1A 02 00 E7","=> Static status query","","","","1A","","","","","","","",""
"27","2.10098","0.00562467","0.0276043","05/02/23 14:14:13 +100979000 ns","2.100979","01 7B 02 81 07","=> One shot release mode","","","","7B","","","","","","","",""
"28","2.24202","0.00218767","0.135414","05/02/23 14:14:13 +242018000 ns","2.242018","01 06","ACK =>","","","","","","","","","","","",""
"29","2.37827","0.00218667","0.13406","05/02/23 14:14:13 +378266000 ns","2.378266","01 06","ACK =>","","","","","","","","","","","",""
"30","3.05418","0.00218767","0.673732","05/02/23 14:14:14 +54185000 ns","3.054185","01 06","ACK =>","","","","","","","","","","","",""
