"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"57","4.63124","0.0104167","0.00697933","05/02/23 13:12:53 +631239000 ns","4.631239","01 19 05 03 08 31 0C 03 EE","<= Static status reply","","","","19","","","","","","","",""
"58","4.76061","0.00218767","0.118949","05/02/23 13:12:53 +760605000 ns","4.760605","01 06","ACK <=","","","","","","","","","","","",""
"59","4.84289","0.0106247","0.0800963","05/02/23 13:12:53 +842889000 ns","4.842889","01 19 05 03 08 31 0C 03 EE","<= Static status reply","","","","19","","","","","","","",""
"60","4.85758","0.00802067","0.00406233","05/02/23 13:12:53 +857576000 ns","4.857576","01 2A 03 08 31 00 D7","<= Event 1 Status reply","01 00","Emergency Open","","2A","","","","","","","",""
"61","4.87674","0.00218667","0.0111463","05/02/23 13:12:53 +876743000 ns","4.876743","01 06","ACK <=","","","","","","","","","","","",""
"62","4.91632","0.0103127","0.0373893","05/02/23 13:12:53 +916319000 ns","4.916319","01 1B 05 03 08 31 0C 03 EC","<= Static status reply","","","","1B","","","","","","","",""
"63","5.08985","0.00218767","0.163219","05/02/23 13:12:54 +89851000 ns","5.089851","01 06","ACK <=","","","","","","","","","","","",""
"64","5.09902","0.0102017","0.00697933","05/02/23 13:12:54 +99018000 ns","5.099018","01 1C 05 03 08 31 0C 03 EB","<= Static status reply","","","","1C","","","","","","","",""
"65","5.22744","0.00239567","0.11822","05/02/23 13:12:54 +227440000 ns","5.22744","01 06","ACK <=","","","","","","","","","","","",""
"66","5.30931","0.0106177","0.0794783","05/02/23 13:12:54 +309314000 ns","5.309314","01 1C 05 03 08 31 0C 03 EB","<= Static status reply","","","","1C","","","","","","","",""
"67","5.32358","0.00802067","0.00364633","05/02/23 13:12:54 +323578000 ns","5.323578","01 2D 03 08 31 00 D0","<= Event 1 Status reply","01 00","Emergency Open","","2D","","","","","","","",""
"68","5.34274","0.00218767","0.0111453","05/02/23 13:12:54 +342744000 ns","5.342744","01 06","ACK <=","","","","","","","","","","","",""
"69","5.38306","0.0107287","0.0381243","05/02/23 13:12:54 +383056000 ns","5.383056","01 1E 05 03 08 31 0C 03 E9","<= Static status reply","","","","1E","","","","","","","",""
"70","5.56471","0.00218767","0.170921","05/02/23 13:12:54 +564706000 ns","5.564706","01 06","ACK <=","","","","","","","","","","","",""
"71","5.57564","0.0105207","0.00875033","05/02/23 13:12:54 +575644000 ns","5.575644","01 1F 05 03 08 31 0C 03 E8","<= Static status reply","","","","1F","","","","","","","",""
"72","5.69845","0.00218667","0.112283","05/02/23 13:12:54 +698448000 ns","5.698448","01 06","ACK <=","","","","","","","","","","","",""
"73","5.78396","0.0106257","0.0833253","05/02/23 13:12:54 +783960000 ns","5.78396","01 1F 05 03 08 31 0C 03 E8","<= Static status reply","","","","1F","","","","","","","",""
"74","5.80136","0.00822867","0.00677033","05/02/23 13:12:54 +801356000 ns","5.801356","01 20 03 08 31 00 DD","<= Event 1 Status reply","01 00","Emergency Open","","20","","","","","","","",""
"75","5.82438","0.00218767","0.0147913","05/02/23 13:12:54 +824376000 ns","5.824376","01 06","ACK <=","","","","","","","","","","","",""
"76","5.85749","0.00947967","0.0309303","05/02/23 13:12:54 +857494000 ns","5.857494","01 11 05 03 09 0C 03 EE","<= Static status reply","","","","11","","","","","","","",""
"77","6.03249","0.00218767","0.165511","05/02/23 13:12:55 +32485000 ns","6.032485","01 06","ACK <=","","","","","","","","","","","",""
"78","6.04217","0.00916667","0.00749333","05/02/23 13:12:55 +42166000 ns","6.042166","01 12 05 03 09 0C 03 ED","<= Static status reply","","","","12","","","","","","","",""
"79","6.11591","0.00260467","0.0645813","05/02/23 13:12:55 +115914000 ns","6.115914","01 06","ACK <=","","","","","","","","","","","",""
"80","6.12456","0.00833367","0.00604133","05/02/23 13:12:55 +124560000 ns","6.12456","01 23 03 08 31 00 DE","<= Event 1 Status reply","01 00","Emergency Open","","23","","","","","","","",""
"81","6.24747","0.00218767","0.114574","05/02/23 13:12:55 +247468000 ns","6.247468","01 06","ACK <=","","","","","","","","","","","",""
"82","6.33079","0.00822867","0.0811383","05/02/23 13:12:55 +330794000 ns","6.330794","01 23 03 08 31 00 DE","<= Event 1 Status reply","01 00","Emergency Open","","23","","","","","","","",""
"83","6.44464","0.00927067","0.105616","05/02/23 13:12:55 +444639000 ns","6.444639","01 14 05 03 09 0C 03 EB","<= Static status reply","","","","14","","","","","","","",""
"84","6.5666","0.00218767","0.112693","05/02/23 13:12:55 +566603000 ns","6.566603","01 06","ACK <=","","","","","","","","","","","",""
"85","6.57567","0.00802067","0.00687533","05/02/23 13:12:55 +575666000 ns","6.575666","01 25 03 08 31 00 D8","<= Event 1 Status reply","01 00","Emergency Open","","25","","","","","","","",""
"86","6.75451","0.00218767","0.170823","05/02/23 13:12:55 +754510000 ns","6.75451","01 06","ACK <=","","","","","","","","","","","",""
"87","6.76545","0.00926367","0.00875033","05/02/23 13:12:55 +765448000 ns","6.765448","01 16 05 03 09 0C 03 E9","<= Static status reply","","","","16","","","","","","","",""
"88","6.91658","0.00218767","0.141866","05/02/23 13:12:55 +916578000 ns","6.916578","01 06","ACK <=","","","","","","","","","","","",""
"89","6.92626","0.00916667","0.00749933","05/02/23 13:12:55 +926265000 ns","6.926265","01 17 05 03 09 0C 03 E8","<= Static status reply","","","","17","","","","","","","",""
"90","7.02865","0.00218767","0.0932213","05/02/23 13:12:56 +28653000 ns","7.028653","01 06","ACK <=","","","","","","","","","","","",""
"91","7.03844","0.00843767","0.00760333","05/02/23 13:12:56 +38444000 ns","7.038444","01 28 03 08 31 00 D5","<= Event 1 Status reply","01 00","Emergency Open","","28","","","","","","","",""
"92","7.15937","0.00218767","0.112491","05/02/23 13:12:56 +159373000 ns","7.159373","01 06","ACK <=","","","","","","","","","","","",""
"93","7.24686","0.00833367","0.0853043","05/02/23 13:12:56 +246865000 ns","7.246865","01 28 03 08 31 00 D5","<= Event 1 Status reply","01 00","Emergency Open","","28","","","","","","","",""
"94","7.36081","0.0103127","0.105616","05/02/23 13:12:56 +360815000 ns","7.360815","01 19 05 03 08 31 0C 03 EE","<= Static status reply","","","","19","","","","","","","",""
"95","7.48237","0.00239567","0.111241","05/02/23 13:12:56 +482369000 ns","7.482369","01 06","ACK <=","","","","","","","","","","","",""
"96","7.49112","0.00802067","0.00635433","05/02/23 13:12:56 +491119000 ns","7.491119","01 2A 03 08 31 00 D7","<= Event 1 Status reply","01 00","Emergency Open","","2A","","","","","","","",""
"97","7.66225","0.00218767","0.163109","05/02/23 13:12:56 +662249000 ns","7.662249","01 06","ACK <=","","","","","","","","","","","",""
