"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"386","180.469","0.00218667","0.112492","05/18/23 10:10:33 +469163000 ns","180.4692","01 06","ACK <=","","","","","","","","","","","",""
"387","180.557","0.00687467","0.0857213","05/18/23 10:10:33 +557071000 ns","180.5571","01 21 03 06 00 DB","<= Event 1 Status reply","06 00","","","21","","","","","","","",""
"388","180.672","0.00906267","0.108325","05/18/23 10:10:33 +672271000 ns","180.6723","01 12 05 03 00 00 03 E8","<= Static status reply","","","","12","","","","","","","",""
"389","180.792","0.00218767","0.111033","05/18/23 10:10:33 +792367000 ns","180.7924","01 06","ACK <=","","","","","","","","","","","",""
"390","180.8","0.00677167","0.00583233","05/18/23 10:10:33 +800387000 ns","180.8004","01 23 03 06 00 D9","<= Event 1 Status reply","06 00","","","23","","","","","","","",""
"391","180.972","0.00218667","0.164782","05/18/23 10:10:33 +971941000 ns","180.9719","01 06","ACK <=","","","","","","","","","","","",""
"392","180.981","0.00906267","0.00718133","05/18/23 10:10:33 +981309000 ns","180.9813","01 14 05 03 00 00 03 EE","<= Static status reply","","","","14","","","","","","","",""
"393","181.131","0.00218767","0.140928","05/18/23 10:10:34 +131300000 ns","181.1313","01 06","ACK <=","","","","","","","","","","","",""
"394","181.14","0.00958367","0.00687433","05/18/23 10:10:34 +140362000 ns","181.1404","01 15 05 03 00 00 03 EF","<= Static status reply","","","","15","","","","","","","",""
"395","181.241","0.00229167","0.0907203","05/18/23 10:10:34 +240666000 ns","181.2407","01 06","ACK <=","","","","","","","","","","","",""
"396","181.25","0.00687467","0.00739633","05/18/23 10:10:34 +250354000 ns","181.2504","01 26 03 06 00 DC","<= Event 1 Status reply","06 00","","","26","","","","","","","",""
"397","181.37","0.00218767","0.112595","05/18/23 10:10:34 +369824000 ns","181.3698","01 06","ACK <=","","","","","","","","","","","",""
"398","181.458","0.00677067","0.0858253","05/18/23 10:10:34 +457837000 ns","181.4578","01 26 03 06 00 DC","<= Event 1 Status reply","06 00","","","26","","","","","","","",""
"399","181.573","0.00927067","0.108429","05/18/23 10:10:34 +573037000 ns","181.573","01 17 05 03 00 00 03 ED","<= Static status reply","","","","17","","","","","","","",""
"400","181.696","0.00218767","0.113741","05/18/23 10:10:34 +696049000 ns","181.696","01 06","ACK <=","","","","","","","","","","","",""
"401","181.705","0.00687467","0.00635433","05/18/23 10:10:34 +704591000 ns","181.7046","01 28 03 06 00 D2","<= Event 1 Status reply","06 00","","","28","","","","","","","",""
"402","181.882","0.00218767","0.170817","05/18/23 10:10:34 +882283000 ns","181.8823","01 06","ACK <=","","","","","","","","","","","",""
"403","181.887","0.00906267","0.00218733","05/18/23 10:10:34 +886658000 ns","181.8867","01 19 05 03 00 00 03 E3","<= Static status reply","","","","19","","","","","","","",""
"404","182.043","0.00218767","0.147699","05/18/23 10:10:35 +43420000 ns","182.0434","01 06","ACK <=","","","","","","","","","","","",""
"405","182.055","0.00937467","0.00895133","05/18/23 10:10:35 +54559000 ns","182.0546","01 1A 05 03 00 00 03 E0","<= Static status reply","","","","1A","","","","","","","",""
"406","182.157","0.00218767","0.0930193","05/18/23 10:10:35 +156953000 ns","182.157","01 06","ACK <=","","","","","","","","","","","",""
"407","182.167","0.00697867","0.00738933","05/18/23 10:10:35 +166530000 ns","182.1665","01 2B 03 06 00 D1","<= Event 1 Status reply","06 00","","","2B","","","","","","","",""
"408","182.286","0.00218767","0.112595","05/18/23 10:10:35 +286104000 ns","182.2861","01 06","ACK <=","","","","","","","","","","","",""
"409","182.374","0.00676367","0.0857283","05/18/23 10:10:35 +374020000 ns","182.374","01 2B 03 06 00 D1","<= Event 1 Status reply","06 00","","","2B","","","","","","","",""
"410","182.489","0.00937467","0.108325","05/18/23 10:10:35 +489109000 ns","182.4891","01 1C 05 03 00 00 03 E6","<= Static status reply","","","","1C","","","","","","","",""
"411","182.611","0.00218767","0.112804","05/18/23 10:10:35 +611288000 ns","182.6113","01 06","ACK <=","","","","","","","","","","","",""
"412","182.619","0.00677167","0.00583233","05/18/23 10:10:35 +619308000 ns","182.6193","01 2D 03 06 00 D7","<= Event 1 Status reply","06 00","","","2D","","","","","","","",""
"413","182.791","0.00218667","0.165407","05/18/23 10:10:35 +791487000 ns","182.7915","01 06","ACK <=","","","","","","","","","","","",""
"414","182.8","0.00947267","0.00677133","05/18/23 10:10:35 +800445000 ns","182.8004","01 1E 05 03 00 00 03 E4","<= Static status reply","","","","1E","","","","","","","",""
"415","182.929","0.00218667","0.119366","05/18/23 10:10:35 +929284000 ns","182.9293","01 06","ACK <=","","","","","","","","","","","",""
"416","182.939","0.00937467","0.00739633","05/18/23 10:10:35 +938867000 ns","182.9389","01 1F 05 03 00 00 03 E5","<= Static status reply","","","","1F","","","","","","","",""
"417","183.041","0.00229167","0.0930123","05/18/23 10:10:36 +41254000 ns","183.0413","01 06","ACK <=","","","","","","","","","","","",""
"418","183.051","0.00697867","0.00739633","05/18/23 10:10:36 +50942000 ns","183.0509","01 20 03 06 00 DA","<= Event 1 Status reply","06 00","","","20","","","","","","","",""
"419","183.172","0.00218767","0.114262","05/18/23 10:10:36 +172183000 ns","183.1722","01 06","ACK <=","","","","","","","","","","","",""
"420","183.258","0.00677067","0.0840543","05/18/23 10:10:36 +258425000 ns","183.2584","01 20 03 06 00 DA","<= Event 1 Status reply","06 00","","","20","","","","","","","",""
"421","183.374","0.00937467","0.108325","05/18/23 10:10:36 +373521000 ns","183.3735","01 11 05 03 00 00 03 EB","<= Static status reply","","","","11","","","","","","","",""
"422","183.495","0.00218767","0.112179","05/18/23 10:10:36 +495075000 ns","183.4951","01 06","ACK <=","","","","","","","","","","","",""
"423","183.504","0.00697967","0.00635333","05/18/23 10:10:36 +503616000 ns","183.5036","01 22 03 06 00 D8","<= Event 1 Status reply","06 00","","","22","","","","","","","",""
"424","183.676","0.00218667","0.164984","05/18/23 10:10:36 +675580000 ns","183.6756","01 06","ACK <=","","","","","","","","","","","",""
"425","183.685","0.00947867","0.00687533","05/18/23 10:10:36 +684642000 ns","183.6846","01 13 05 03 00 00 03 E9","<= Static status reply","","","","13","","","","","","","",""
"426","183.862","0.00229167","0.167491","05/18/23 10:10:36 +861612000 ns","183.8616","01 06","ACK <=","","","","","","","","","","","",""
"427","183.872","0.00927067","0.00760333","05/18/23 10:10:36 +871507000 ns","183.8715","01 14 05 03 00 00 03 EE","<= Static status reply","","","","14","","","","","","","",""
