"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"127","154.043","0.00218767","0.122908","05/23/23 09:18:27 +43078000 ns","154.0431","01 06","ACK <=","","","","","","","","","","","",""
"128","154.053","0.00927067","0.00760333","05/23/23 09:18:27 +52869000 ns","154.0529","01 10 05 03 00 00 03 EA","<= Static status reply","","","","10","","","","","","","",""
"129","154.13","0.00218767","0.0673883","05/23/23 09:18:27 +129528000 ns","154.1295","01 06","ACK <=","","","","","","","","","","","",""
"130","154.138","0.00677067","0.00635433","05/23/23 09:18:27 +138070000 ns","154.1381","01 21 03 06 00 DB","<= Event 1 Status reply","06 00","","","21","","","","","","","",""
"131","154.268","0.00218767","0.123428","05/23/23 09:18:27 +268269000 ns","154.2683","01 06","ACK <=","","","","","","","","","","","",""
"132","154.278","0.00937567","0.00729133","05/23/23 09:18:27 +277748000 ns","154.2777","01 12 05 03 00 00 03 E8","<= Static status reply","","","","12","","","","","","","",""
"133","154.354","0.00218767","0.0671793","05/23/23 09:18:27 +354303000 ns","154.3543","01 06","ACK <=","","","","","","","","","","","",""
"134","154.362","0.00687467","0.00583333","05/23/23 09:18:27 +362324000 ns","154.3623","01 23 03 06 00 D9","<= Event 1 Status reply","06 00","","","23","","","","","","","",""
"135","154.493","0.00218767","0.123949","05/23/23 09:18:27 +493148000 ns","154.4931","01 06","ACK <=","","","","","","","","","","","",""
"136","154.503","0.00937467","0.00739633","05/23/23 09:18:27 +502732000 ns","154.5027","01 14 05 03 00 00 03 EE","<= Static status reply","","","","14","","","","","","","",""
"137","154.605","0.00229167","0.0929083","05/23/23 09:18:27 +605015000 ns","154.605","01 06","ACK <=","","","","","","","","","","","",""
"138","154.615","0.00697967","0.00739533","05/23/23 09:18:27 +614702000 ns","154.6147","01 25 03 06 00 DF","<= Event 1 Status reply","06 00","","","25","","","","","","","",""
"139","154.718","0.00218767","0.0963453","05/23/23 09:18:27 +718027000 ns","154.718","01 06","ACK <=","","","","","","","","","","","",""
