"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"80","6.46327","0.00218767","0.138434","05/02/23 13:56:22 +463273000 ns","6.463273","01 06","ACK =>","","","","","","","","","","","",""
"81","6.48025","0.00562567","0.0147913","05/02/23 13:56:22 +480252000 ns","6.480252","01 20 02 0A D7","=> Event 1 Status query","","","","20","","","","","","","",""
"82","6.62317","0.00218667","0.137289","05/02/23 13:56:22 +623167000 ns","6.623167","01 06","ACK =>","","","","","","","","","","","",""
"83","6.64119","0.00562467","0.0158333","05/02/23 13:56:22 +641187000 ns","6.641187","01 21 02 00 DC","=> Event 1 Status query","","","","21","","","","","","","",""
"84","6.78296","0.00218667","0.136144","05/02/23 13:56:22 +782956000 ns","6.782956","01 06","ACK =>","","","","","","","","","","","",""
"85","6.80212","0.00562467","0.0169793","05/02/23 13:56:22 +802122000 ns","6.802122","01 22 02 00 DF","=> Event 1 Status query","","","","22","","","","","","","",""
"86","6.84639","0.00218767","0.0386453","05/02/23 13:56:22 +846392000 ns","6.846392","01 06","ACK =>","","","","","","","","","","","",""
"87","6.96577","0.00562467","0.117185","05/02/23 13:56:22 +965765000 ns","6.965765","01 13 02 00 EE","=> Static status query","","","","13","","","","","","","",""
"88","7.17389","0.00218767","0.202496","05/02/23 13:56:23 +173886000 ns","7.173886","01 06","ACK =>","","","","","","","","","","","",""
"89","7.18805","0.00218767","0.0119793","05/02/23 13:56:23 +188053000 ns","7.188053","01 06","ACK =>","","","","","","","","","","","",""
"90","7.20325","0.00562567","0.0130133","05/02/23 13:56:23 +203254000 ns","7.203254","01 24 02 0A D3","=> Event 1 Status query","","","","24","","","","","","","",""
"91","7.34679","0.00218667","0.137914","05/02/23 13:56:23 +346794000 ns","7.346794","01 06","ACK =>","","","","","","","","","","","",""
"92","7.36502","0.00562467","0.0160423","05/02/23 13:56:23 +365023000 ns","7.365023","01 25 02 00 D8","=> Event 1 Status query","","","","25","","","","","","","",""
"93","7.40961","0.00218767","0.0389573","05/02/23 13:56:23 +409605000 ns","7.409605","01 06","ACK =>","","","","","","","","","","","",""
"94","7.42919","0.00562467","0.0173953","05/02/23 13:56:23 +429188000 ns","7.429188","01 26 02 00 DB","=> Event 1 Status query","","","","26","","","","","","","",""
"95","7.57106","0.00218667","0.136248","05/02/23 13:56:23 +571061000 ns","7.571061","01 06","ACK =>","","","","","","","","","","","",""
"96","7.58918","0.00562567","0.0159373","05/02/23 13:56:23 +589185000 ns","7.589185","01 17 02 00 EA","=> Static status query","","","","17","","","","","","","",""
"97","7.73106","0.00218767","0.136247","05/02/23 13:56:23 +731058000 ns","7.731058","01 06","ACK =>","","","","","","","","","","","",""
"98","7.75012","0.00562467","0.0168743","05/02/23 13:56:23 +750120000 ns","7.75012","01 28 02 0A DF","=> Event 1 Status query","","","","28","","","","","","","",""
"99","7.89501","0.00218667","0.139269","05/02/23 13:56:23 +895014000 ns","7.895014","01 06","ACK =>","","","","","","","","","","","",""
"100","7.9121","0.00562467","0.0148963","05/02/23 13:56:23 +912097000 ns","7.912097","01 29 02 00 D4","=> Event 1 Status query","","","","29","","","","","","","",""
"101","7.95637","0.00218667","0.0386453","05/02/23 13:56:23 +956367000 ns","7.956367","01 06","ACK =>","","","","","","","","","","","",""
"102","8.07386","0.00562467","0.115311","05/02/23 13:56:24 +73865000 ns","8.073865","01 1A 02 00 E7","=> Static status query","","","","1A","","","","","","","",""
"103","8.28167","0.00218767","0.202177","05/02/23 13:56:24 +281667000 ns","8.281667","01 06","ACK =>","","","","","","","","","","","",""
"104","8.29708","0.00218667","0.0132293","05/02/23 13:56:24 +297084000 ns","8.297084","01 06","ACK =>","","","","","","","","","","","",""
"105","8.31323","0.00562467","0.0139583","05/02/23 13:56:24 +313229000 ns","8.313229","01 2B 02 0A DC","=> Event 1 Status query","","","","2B","","","","","","","",""
"106","8.45489","0.00218767","0.136039","05/02/23 13:56:24 +454893000 ns","8.454893","01 06","ACK =>","","","","","","","","","","","",""
"107","8.47416","0.00562467","0.0170833","05/02/23 13:56:24 +474164000 ns","8.474164","01 2C 02 00 D1","=> Event 1 Status query","","","","2C","","","","","","","",""
"108","8.615","0.00218767","0.135206","05/02/23 13:56:24 +614995000 ns","8.614995","01 06","ACK =>","","","","","","","","","","","",""
"109","8.6352","0.00562467","0.0180203","05/02/23 13:56:24 +635203000 ns","8.635203","01 1D 02 00 E0","=> Static status query","","","","1D","","","","","","","",""
"110","8.77885","0.00218767","0.138018","05/02/23 13:56:24 +778846000 ns","8.778846","01 06","ACK =>","","","","","","","","","","","",""
"111","8.79718","0.00562567","0.0161453","05/02/23 13:56:24 +797179000 ns","8.797179","01 2E 02 0A D9","=> Event 1 Status query","","","","2E","","","","","","","",""
"112","8.84155","0.00218667","0.0387493","05/02/23 13:56:24 +841554000 ns","8.841554","01 06","ACK =>","","","","","","","","","","","",""
"113","8.86207","0.00562467","0.0183333","05/02/23 13:56:24 +862074000 ns","8.862074","01 2F 02 00 D2","=> Event 1 Status query","","","","2F","","","","","","","",""
"114","9.0029","0.00218767","0.135199","05/02/23 13:56:25 +2898000 ns","9.002898","01 06","ACK =>","","","","","","","","","","","",""
"115","9.02009","0.00562467","0.0150003","05/02/23 13:56:25 +20086000 ns","9.020086","01 10 02 00 ED","=> Static status query","","","","10","","","","","","","",""
"116","9.1629","0.00218767","0.137185","05/02/23 13:56:25 +162896000 ns","9.162896","01 06","ACK =>","","","","","","","","","","","",""
"117","9.18008","0.00562467","0.0149993","05/02/23 13:56:25 +180083000 ns","9.180083","01 21 02 0A D6","=> Event 1 Status query","","","","21","","","","","","","",""
"118","9.32289","0.00218767","0.137185","05/02/23 13:56:25 +322893000 ns","9.322893","01 06","ACK =>","","","","","","","","","","","",""
"119","9.34216","0.00562467","0.0170833","05/02/23 13:56:25 +342164000 ns","9.342164","01 22 02 00 DF","=> Event 1 Status query","","","","22","","","","","","","",""
"120","9.38643","0.00218667","0.0386453","05/02/23 13:56:25 +386434000 ns","9.386434","01 06","ACK =>","","","","","","","","","","","",""
"121","9.50591","0.00562467","0.11729","05/02/23 13:56:25 +505911000 ns","9.505911","01 13 02 00 EE","=> Static status query","","","","13","","","","","","","",""
"122","9.71372","0.00218767","0.202184","05/02/23 13:56:25 +713720000 ns","9.71372","01 06","ACK =>","","","","","","","","","","","",""
"123","9.72799","0.00218767","0.0120823","05/02/23 13:56:25 +727990000 ns","9.72799","01 06","ACK =>","","","","","","","","","","","",""
"124","9.74403","0.00562467","0.0138543","05/02/23 13:56:25 +744032000 ns","9.744032","01 24 02 0A D3","=> Event 1 Status query","","","","24","","","","","","","",""
"125","9.88683","0.00218767","0.137178","05/02/23 13:56:25 +886835000 ns","9.886835","01 06","ACK =>","","","","","","","","","","","",""
"126","9.90215","0.00562467","0.0131253","05/02/23 13:56:25 +902148000 ns","9.902148","01 25 02 00 D8","=> Event 1 Status query","","","","25","","","","","","","",""
