"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"34","2.7533","0.00218767","0.148226","05/02/23 14:05:14 +753296000 ns","2.753296","01 06","ACK =>","","","","","","","","","","","",""
"35","5.71343","0.00562467","2.95795","05/02/23 14:05:17 +713435000 ns","5.713435","01 B7 02 FF B5","=> EBLU Query","","","","B7","","","","","","","",""
"36","5.865","0.00218767","0.145935","05/02/23 14:05:17 +864995000 ns","5.864995","01 06","ACK =>","","","","","","","","","","","",""
"37","8.84805","0.00562467","2.98087","05/02/23 14:05:20 +848050000 ns","8.84805","01 B8 02 FF BA","=> EBLU Query","","","","B8","","","","","","","",""
"38","9.00117","0.00218767","0.147497","05/02/23 14:05:21 +1172000 ns","9.001172","01 06","ACK =>","","","","","","","","","","","",""
"39","11.9581","0.00562467","2.95472","05/02/23 14:05:23 +958082000 ns","11.95808","01 B9 02 FF BB","=> EBLU Query","","","","B9","","","","","","","",""
"40","12.1168","0.00218767","0.153116","05/02/23 14:05:24 +116823000 ns","12.11682","01 06","ACK =>","","","","","","","","","","","",""
"41","15.0744","0.00562567","2.95535","05/02/23 14:05:27 +74357000 ns","15.07436","01 BA 02 FF B8","=> EBLU Query","","","","BA","","","","","","","",""
"42","15.2324","0.00218667","0.152393","05/02/23 14:05:27 +232376000 ns","15.23238","01 06","ACK =>","","","","","","","","","","","",""
"43","18.1922","0.00562467","2.95764","05/02/23 14:05:30 +192202000 ns","18.1922","01 BB 02 FF B9","=> EBLU Query","","","","BB","","","","","","","",""
"44","18.3484","0.00218767","0.150622","05/02/23 14:05:30 +348449000 ns","18.34845","01 06","ACK =>","","","","","","","","","","","",""
"45","21.3073","0.00562467","2.9567","05/02/23 14:05:33 +307338000 ns","21.30734","01 BC 02 FF BE","=> EBLU Query","","","","BC","","","","","","","",""
"46","21.4607","0.00218667","0.147706","05/02/23 14:05:33 +460669000 ns","21.46067","01 06","ACK =>","","","","","","","","","","","",""
